ID,s1_name,patch_id,input,output,type,category,latitude,longitude,country,season,climate_zone
3082541,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Would you say that coastal wetlands span over 30% of the image?,no,binary,area,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082542,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Does the image contain exactly one continuous region of coastal wetlands?,yes,binary,count,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082543,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Are coastal wetlands represented in more than one continuous area within the image?,no,binary,count,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082544,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Is there evidence of coastal wetlands in the image?,yes,binary,presence,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082545,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Does the image show inland wetlands?,no,binary,presence,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082546,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Create a bounding box enclosing the land cover class instance at <point>(0.14, 0.23)</point> in the satellite image.","[0.0 0.15, 0.34 0.35]",bounding box,point,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082547,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Provide a bounding box for the land cover class instance at <point>(0.22, 0.69)</point> in the satellite image.","[0.0 0.28, 0.65 1.0]",bounding box,point,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082548,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Output a bounding box enclosing the land cover class instance found at <point>(0.35, 0.07)</point> in the satellite image.","[0.0 0.0, 0.8 0.17]",bounding box,point,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082549,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Create a bounding box for the land cover class instance positioned at <point>(0.92, 0.88)</point> in the image.","[0.8 0.79, 1.0 1.0]",bounding box,point,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082550,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Can you indicate a contiguous area of <ref>coastal wetlands</ref> in this image?,"[0.0 0.15, 0.34 0.35]",bounding box,reference,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082551,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Point out the <ref>largest contiguous area of land principally occupied by agriculture with significant areas of natural vegetation</ref> in the scene.,"[0.0 0.0, 0.8 0.17]",bounding box,reference,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082552,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,Identify the <ref>largest patch of coniferous forest</ref> in this image.,"[0.0 0.28, 0.65 1.0]",bounding box,reference,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082553,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Explain the features in the image, highlighting the geographic context, season, and land cover classes.","This satellite image, captured during the spring season in Finland, showcases a diverse landscape within the ""cold, no dry season, warm summer"" climate zone. The dominant features are the mixed forest (~421,000 sqm) and coniferous forest (~415,000 sqm), which share a border and are interspersed with various agricultural and wetland areas. The coniferous forest is comprised of one large area (~409,000 sqm) and two marginal areas. Arable land (~361,000 sqm) and land principally occupied by agriculture with significant areas of natural vegetation (~177,000 sqm), which is distributed over one smaller area (~146,000 sqm) and one marginal area, are also present. Additionally, a small patch of coastal wetlands (~67,000 sqm) is visible. The mixed forest borders with coniferous forest, arable land, land principally occupied by agriculture with significant areas of natural vegetation, and coastal wetlands. The coniferous forest is adjacent to arable land, land principally occupied by agriculture with significant areas of natural vegetation, and coastal wetlands. Furthermore, arable land is next to land principally occupied by agriculture with significant areas of natural vegetation, and the latter also borders the coastal wetlands. This landscape is characterized by a mix of forest, agricultural areas, and wetlands, reflecting a complex ecosystem.",captioning,None,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082554,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which classes are in contact in this scene? a) Arable land and Land principally occupied by agriculture, with significant areas of natural vegetation, b) Agro-forestry areas and Mixed forest, c) Beaches, dunes, sands and Transitional woodland, shrub, d) Arable land and Coastal wetlands",a,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082555,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Identify the adjacent classes: a) Arable land and Coastal wetlands, b) Beaches, dunes, sands and Coastal wetlands, c) Arable land and Pastures, d) Land principally occupied by agriculture, with significant areas of natural vegetation and Mixed forest",d,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082556,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Select the adjacent classes in the image: a) Industrial or commercial units and Permanent crops, b) Arable land and Coastal wetlands, c) Arable land and Permanent crops, d) Coastal wetlands and Coniferous forest",d,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082557,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which land cover classes touch each other? a) Arable land and Pastures, b) Industrial or commercial units and Inland wetlands, c) Coastal wetlands and Land principally occupied by agriculture, with significant areas of natural vegetation, d) Arable land and Coastal wetlands",c,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082558,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"From the options below, pick the touching pair: a) Arable land and Coastal wetlands, b) Beaches, dunes, sands and Land principally occupied by agriculture, with significant areas of natural vegetation, c) Complex cultivation patterns and Land principally occupied by agriculture, with significant areas of natural vegetation, d) Coastal wetlands and Mixed forest",d,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082559,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which pair of classes are touching in the image? a) Coniferous forest and Land principally occupied by agriculture, with significant areas of natural vegetation, b) Arable land and Coastal wetlands, c) Broad-leaved forest and Inland waters, d) Arable land and Permanent crops",a,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082560,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Identify the classes that border each other: a) Land principally occupied by agriculture, with significant areas of natural vegetation and Natural grassland and sparsely vegetated areas, b) Complex cultivation patterns and Mixed forest, c) Arable land and Coastal wetlands, d) Arable land and Coniferous forest",d,mcq,adjacency,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082561,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which range corresponds to the area covered by coastal wetlands? a) 144000 to 432000 sqm, b) 576000 to 1152000 sqm, c) 432000 to 576000 sqm, d) 0 to 144000 sqm",d,mcq,area,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082562,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Choose the correct coverage of lands principally occupied by agriculture with significant areas of natural vegetation: a) 0 to 288000 sqm, b) 576000 to 1008000 sqm, c) 432000 to 576000 sqm, d) 288000 to 432000 sqm",a,mcq,area,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082563,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"From the options below, choose the climate zone shown in the satellite image: a) Cold, no dry season, warm summer, b) Cold, dry summer, warm summer, c) Cold, no dry season, hot summer, d) Temperate, no dry season, cold summer",a,mcq,climate zone,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082564,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Select the number of regions of land principally occupied by agriculture with significant areas of natural vegetation: a) 5, b) 1, c) More than five, d) 2",d,mcq,count,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082565,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Select the number of patches of coastal wetlands in the image: a) 0, b) 1, c) 5, d) 4",b,mcq,count,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082566,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Identify the class that appears in this satellite image: a) Inland wetlands, b) Beaches, dunes, sands, c) Coastal wetlands, d) Broad-leaved forest",c,mcq,presence,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082567,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Relative to the arable land, where do the coastal wetlands appear in the scene? a) to the left, b) to the top, c) to the right, d) to the top-right",a,mcq,relative pos,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082568,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which option best describes where the arable land is located compared to the coastal wetlands? a) to the right, b) to the top-left, c) to the top, d) to the bottom-left",a,mcq,relative pos,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3082569,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_29_33,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_29_33,"Which season is depicted in the image? a) Autumn, b) Winter, c) Summer, d) Spring",d,mcq,season,60.04246767947766,24.044554227930927,Finland,Spring,"Cold, no dry season, warm summer"
3086578,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_33_49,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_33_49,"Identify the climate zone shown in the image: a) Temperate, no dry season, cold summer, b) Temperate, dry summer, hot summer, c) Temperate, no dry season, hot summer, d) Cold, no dry season, warm summer",d,mcq,climate zone,59.872177199637726,24.145471194830947,Finland,Spring,"Cold, no dry season, warm summer"
3087438,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_34_50,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_34_50,"Which country does this satellite image show? a) Portugal, b) Switzerland, c) Finland, d) Belgium",c,mcq,country,59.86187742283718,24.167792162749006,Finland,Spring,"Cold, no dry season, warm summer"
3087439,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_34_50,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_34_50,"Identify the season shown in the satellite image: a) Summer, b) Winter, c) Autumn, d) Spring",d,mcq,season,59.86187742283718,24.167792162749006,Finland,Spring,"Cold, no dry season, warm summer"
3088161,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_35_49,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_35_49,"Explain the content of the image, highlighting the location, seasonal context, and land cover distribution.","This satellite image, captured during the spring season in Finland, showcases a landscape entirely dominated by marine waters (~1,440,000 sqm). The image presents a vast expanse of water, with no visible landmasses or other features, set within the ""cold, no dry season, warm summer"" climate zone.",captioning,None,59.87309849375116,24.188282099610063,Finland,Spring,"Cold, no dry season, warm summer"
3088162,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_35_49,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_35_49,"In which of the following seasons was this satellite image captured? a) Spring, b) Autumn, c) Summer, d) Winter",a,mcq,season,59.87309849375116,24.188282099610063,Finland,Spring,"Cold, no dry season, warm summer"
3089871,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_37_46,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_37_46,"Provide a description of this image, including the location, season, and distribution of land cover types.","This satellite image, captured during the spring season in Finland, showcases a landscape entirely dominated by marine waters (~1,440,000 sqm), with no other features visible. The image presents a vast expanse of water, set within the ""cold, no dry season, warm summer"" climate zone.",captioning,None,59.90629397887822,24.228406189973732,Finland,Spring,"Cold, no dry season, warm summer"
3097215,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_46_48,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_46_48,"In which season was this satellite image taken? a) Winter, b) Autumn, c) Spring, d) Summer",c,mcq,season,59.88868146335298,24.422956393048292,Finland,Spring,"Cold, no dry season, warm summer"
3098028,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Is there any instance of land principally occupied by agriculture with significant areas of natural vegetation adjacent to marine waters?,no,binary,adjacency,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098029,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Does the image show other classes besides marine waters?,no,binary,area,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098030,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Is the image fully covered by marine waters?,yes,binary,area,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098031,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Do marine waters occupy less than three connected regions in the image?,yes,binary,count,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098032,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Are at least four connected regions of marine waters visible in this image?,no,binary,count,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098033,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Are there regions of marine waters in the satellite image?,yes,binary,presence,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098034,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,Would you classify part of this image as natural grasslands or sparsely vegetated areas?,no,binary,presence,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098035,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,"Choose one of the following options that represents the climate zone depicted in the satellite image: a) Temperate, dry summer, warm summer, b) Temperate, no dry season, hot summer, c) Cold, no dry season, warm summer, d) Cold, no dry season, cold summer",c,mcq,climate zone,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3098036,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_47_55,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_47_55,"Choose the land cover class present in the image: a) Inland waters, b) Marine waters, c) Coniferous forest, d) Broad-leaved forest",b,mcq,presence,59.813746196630376,24.45015125115512,Finland,Spring,"Cold, no dry season, warm summer"
3099144,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Is any instance of land principally occupied by agriculture with significant areas of natural vegetation contiguous with a mixed forest in the image?,yes,binary,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099145,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Is any mixed forest immediately next to urban fabrics?,yes,binary,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099146,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Does any instance of land principally occupied by agriculture with significant areas of natural vegetation physically connect to urban fabrics in the image?,yes,binary,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099147,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Does the image show any coniferous forest bordering urban fabrics?,no,binary,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099148,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Do lands principally occupied by agriculture with significant areas of natural vegetation span more than 864000 m2?,no,binary,area,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099149,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Would you say that the scene includes exactly two contiguous regions of lands principally occupied by agriculture with significant areas of natural vegetation?,yes,binary,count,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099150,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Does the image contain exactly one continuous region of lands principally occupied by agriculture with significant areas of natural vegetation?,no,binary,count,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099151,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Point out the <ref>largest contiguous area of mixed forest</ref> in the scene.,"[0.5 0.06, 1.0 1.0]",bounding box,reference,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099152,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,Describe this image in detail.,"This satellite image, captured during the spring season in Finland, showcases a diverse landscape within the ""cold, no dry season, warm summer"" climate zone. The dominant features are arable land (471'000 sqm) and mixed forest (459'000 sqm), which are interspersed with artificial and agricultural areas. Arable land, distributed across two areas, including one large (~469'000 sqm) and one marginal patch, borders with mixed forest, which is spread over three areas, urban fabric (298'000 sqm), and land principally occupied by agriculture with significant areas of natural vegetation (212'000 sqm). The expansive mixed forest, comprising a larger area (~365'000 sqm), a smaller area (~73'000 sqm), and a marginal area, shares borders with urban fabric and land principally occupied by agriculture with significant areas of natural vegetation, which is distributed over two areas, including one smaller (~195'000 sqm) and one marginal patch. Furthermore, urban fabric and land principally occupied by agriculture with significant areas of natural vegetation are adjacent to each other. The landscape is characterized by a mix of agricultural areas, artificial surfaces, and forest and seminatural areas.",captioning,None,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099153,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Select the classes sharing a boundary: a) Mixed forest and Moors, heathland and sclerophyllous vegetation, b) Beaches, dunes, sands and Marine waters, c) Arable land and Land principally occupied by agriculture, with significant areas of natural vegetation, d) Arable land and Broad-leaved forest",c,mcq,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099154,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Select the classes sharing a boundary: a) Coniferous forest and Urban fabric, b) Inland waters and Urban fabric, c) Arable land and Urban fabric, d) Coastal wetlands and Natural grassland and sparsely vegetated areas",c,mcq,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099155,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Which classes share a boundary? a) Broad-leaved forest and Complex cultivation patterns, b) Land principally occupied by agriculture, with significant areas of natural vegetation and Urban fabric, c) Agro-forestry areas and Inland wetlands, d) Industrial or commercial units and Urban fabric",b,mcq,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099156,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Which classes share a boundary? a) Arable land and Inland waters, b) Mixed forest and Urban fabric, c) Mixed forest and Permanent crops, d) Moors, heathland and sclerophyllous vegetation and Urban fabric",b,mcq,adjacency,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099157,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Identify the area of urban fabrics: a) 70 to 100%, b) 0 to 10%, c) 10 to 40%, d) 40 to 70%",c,mcq,area,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099158,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Select the area covered by lands principally occupied by agriculture with significant areas of natural vegetation: a) 864000 to 1008000 square meters, b) 1008000 to 1296000 square meters, c) 0 to 288000 square meters, d) 288000 to 864000 square meters",c,mcq,area,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099159,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Which country is depicted in this image? a) Serbia, b) Kosovo, c) Finland, d) Austria",c,mcq,country,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099160,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"From these options, pick the land cover class present: a) Complex cultivation patterns, b) Industrial or commercial units, c) Urban fabric, d) Inland wetlands",c,mcq,presence,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3099161,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_49_24,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_49_24,"Which of the following seasons is depicted in the satellite image? a) Spring, b) Winter, c) Autumn, d) Summer",a,mcq,season,60.14827442234416,24.467523642517655,Finland,Spring,"Cold, no dry season, warm summer"
3100349,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_50_45,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_50_45,"Which climate zone is depicted in this image? a) Cold, no dry season, warm summer, b) Arid, steppe, cold, c) Polar, tundra, d) Temperate, dry summer, warm summer",a,mcq,climate zone,59.92262526051666,24.50622081903868,Finland,Spring,"Cold, no dry season, warm summer"
3100350,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_50_45,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_50_45,"In which of the following seasons was the satellite image taken? a) Winter, b) Autumn, c) Spring, d) Summer",c,mcq,season,59.92262526051666,24.50622081903868,Finland,Spring,"Cold, no dry season, warm summer"
3100936,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_51_38,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_51_38,"Choose one of the following options that represents the climate zone depicted in the satellite image: a) Cold, no dry season, warm summer, b) Temperate, no dry season, cold summer, c) Arid, steppe, cold, d) Cold, no dry season, hot summer",a,mcq,climate zone,59.998385086740875,24.522041173799632,Finland,Spring,"Cold, no dry season, warm summer"
3100937,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_51_38,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_51_38,"Which season is depicted in the image? a) Autumn, b) Spring, c) Winter, d) Summer",b,mcq,season,59.998385086740875,24.522041173799632,Finland,Spring,"Cold, no dry season, warm summer"
3105165,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Would you say that any marine water lies next to urban fabrics in the image?,yes,binary,adjacency,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105166,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Would you identify any instance of industrial or commercial units as lying adjacent to urban fabrics?,yes,binary,adjacency,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105167,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Does any instance of industrial or commercial units lie right up against marine waters?,no,binary,adjacency,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105168,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Would you classify industrial or commercial units as covering between 0 square meters and 864000 square meters of the image?,yes,binary,area,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105169,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Do industrial or commercial units occupy between 80% and 100% of the image?,no,binary,area,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105170,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Would you say that marine waters occupy over 90% of the image?,no,binary,area,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
3105171,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_58_25,S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_58_25,Is the area covered by marine waters at least 0%?,yes,binary,area,60.14108241155252,24.662619813721495,Finland,Spring,"Cold, no dry season, warm summer"
